house_price,listing_price,price_development,number_of_rooms,living_area,secondary_area,plot_area,year_built,operating_cost,sale_date,neighborhood,latitude,longitude,secondary_area_missing,month,year
4700000,4995000,-295000,4,121,0,540,2007,35807,2023-02-27,Kristineberg,57.76024955,12.0512780802185,1,2,2023
5400000,5495000,-95000,5,206,23,1234,1900,52100,2023-02-27,Husie,55.8959404,12.8788298,0,2,2023
3475000,3395000,80000,6,127,21,494,1976,17400,2023-02-27,Kyrkby,55.54992395,13.0926541,0,2,2023
4725000,4600000,125000,4,91,15,556,1992,55900,2023-02-24,Strandhem,58.37917415,15.6967357929841,0,2,2023
4000000,3995000,5000,5,112,69,765,1967,43948,2023-02-23,Villastad,55.5774393,13.0653329,0,2,2023
10750000,11750000,-1000000,7,200,60,990,1930,47776,2023-02-23,Solbacken,55.5869854,12.9719213,0,2,2023
5500000,6495000,-995000,6,151,10,511,2005,41500,2023-02-22,Oxie,55.54168785,13.0738521941157,0,2,2023
4750000,4995000,-245000,6,151,0,343,2005,56667,2023-02-20,Kristineberg,56.1008957,12.7535155621297,1,2,2023
5700000,5495000,205000,7,200,0,566,1996,60324,2023-02-20,Riseberga,55.6045857,13.0908059,1,2,2023
6350000,5995000,355000,6,153,9,755,1928,66400,2023-02-18,Klagshamn,55.5583233,12.9190044,0,2,2023
3170000,2995000,175000,7,136,25,500,1964,27940,2023-02-16,Kyrkby,55.54602985,13.1000866142759,0,2,2023
5250000,4795000,455000,4,124,0,613,2006,47270,2023-02-16,Kristineberg,55.53892625,13.0771611030744,1,2,2023
5047500,4995000,52500,7,192,0,417,1975,39201,2023-02-16,Bunkeflostrand,55.5479781,12.9118409,1,2,2023
3000000,3995000,-995000,3,105,75,550,1946,59758,2023-02-13,Eriksfält,55.5745857,13.0067051698684,0,2,2023
4250000,3995000,255000,4,85,15,989,1930,37636,2023-02-10,Riseberga,55.5960943,13.0824715748978,0,2,2023
4950000,4975000,-25000,4,98,2,516,1945,44800,2023-02-09,Bunkeflostrand,55.5400926,12.9124424,0,2,2023
7300000,8100000,-800000,5,145,62,822,1985,62206,2023-02-09,Klagshamn,55.5288922,12.9262552,0,2,2023
5525000,5595000,-70000,5,125,0,385,1967,51027,2023-02-08,Bunkeflostrand,59.3268268,17.937352982807,1,2,2023
4100000,4495000,-395000,6,124,14,339,1978,21560,2023-02-08,Kristineberg,55.545912,13.0724679,0,2,2023
9375000,9750000,-375000,5,186,46,1194,2022,46000,2023-02-07,Bunkeflostrand,55.5446287,12.9448924,0,2,2023
5000000,4995000,5000,5,122,0,476,1986,40569,2023-02-07,Bunkeflostrand,55.5598247,12.91141705,1,2,2023
5050000,5195000,-145000,4,147,16,487,1968,47900,2023-02-07,Husie,55.60296885,13.0878189686151,0,2,2023
8600000,8995000,-395000,5,192,15,570,1965,42610,2023-02-05,Solbacken,55.5876519,12.9739423701972,0,2,2023
3750000,3995000,-245000,5,120,0,655,1980,41400,2023-01-31,Hindby,55.5760295,13.0408514643035,1,1,2023
4200000,4695000,-495000,5,120,0,989,2000,36684,2023-01-30,Oxie,55.5301685,13.09019405,1,1,2023
8800000,8495000,305000,6,165,30,472,1998,54500,2023-01-29,Djupadal,55.5743472,12.9642301577049,0,1,2023
5400000,5695000,-295000,5,174,107,1065,1947,51337,2023-01-28,Tygelsjö,55.52618515,12.9972343,0,1,2023
5600000,5695000,-95000,5,125,35,875,2007,20500,2023-01-27,Kristineberg,57.7529526,12.0740633,0,1,2023
13450000,13450000,0,8,209,104,1100,1945,40100,2023-01-25,Sjösida,59.3489326397191,18.0469534025338,0,1,2023
4495000,5295000,-800000,6,136,0,344,2006,34892,2023-01-22,Käglinge,55.5334282,13.0737174057205,1,1,2023
6200000,7195000,-995000,7,197,18,670,1997,40910,2023-01-21,Riseberga,55.6054729,13.0934279057227,0,1,2023
3850000,3900000,-50000,4,135,0,277,1987,38929,2023-01-21,Bulltofta,55.60864355,13.0577072,1,1,2023
4700000,5295000,-595000,5,127,32,663,1990,41488,2023-01-20,Käglinge,55.5332664,13.0816884153733,0,1,2023
5200000,5475000,-275000,3,90,0,363,1967,24000,2023-01-19,Bunkeflostrand,55.7073541,13.173298,1,1,2023
3330000,3475000,-145000,3,75,36,757,1923,26098,2023-01-14,Klagshamn,55.52343635,12.9423971,0,1,2023
6900000,6795000,105000,5,140,23,668,2006,39000,2023-01-14,Klagshamn,55.53070025,12.9328142496392,0,1,2023
6010000,5995000,15000,4,117,64,800,1936,45214,2023-01-13,Kulladal,55.57157055,12.99112465,0,1,2023
6500000,6795000,-295000,6,143,0,463,2006,36000,2023-01-13,Klagshamn,55.5245977,12.9378915,1,1,2023
8430000,7995000,435000,6,249,108,2050,2006,75600,2023-01-13,Tygelsjö,55.5172479,12.9489485847008,0,1,2023
6500000,7000000,-500000,7,185,8,949,1966,42300,2023-01-11,Bunkeflostrand,55.5586979,12.910853848913,0,1,2023
5200000,5295000,-95000,7,130,83,693,1973,43050,2023-01-10,Almvik,55.55802885,13.0252912738301,0,1,2023
6300000,6495000,-195000,5,123,147,906,1968,61146,2023-01-07,Limhamn,55.57692745,12.92154585,0,1,2023
6500000,6795000,-295000,5,170,33,743,1935,37996,2023-01-06,Videdal,55.59332525,13.0696154,0,1,2023
3900000,4195000,-295000,4,140,31,376,1961,4755,2023-01-06,Gullvik,55.57059875,13.03623445,0,1,2023
5200000,5695000,-495000,3,107,0,234,1909,46700,2022-12-26,Vintrie,55.5541942,12.9723722,1,12,2022
6950000,6995000,-45000,8,165,0,190,2022,26000,2022-12-22,Elinegård,55.5750497,12.9262582,1,12,2022
5250000,6295000,-1045000,7,216,49,591,1973,31463,2022-12-22,Riseberga,55.5989078,13.0749356250828,0,12,2022
6800000,7475000,-675000,6,158,0,392,2008,48200,2022-12-21,Bunkeflostrand,55.5592999,12.9285524768599,1,12,2022
5000000,5475000,-475000,5,133,24,320,1968,41000,2022-12-20,Bunkeflostrand,59.26936215,17.95186535,0,12,2022
4000000,3995000,5000,6,168,115,559,1977,10052,2022-12-16,Gullvik,55.5710144,13.0329425438788,0,12,2022
4350000,4795000,-445000,5,146,138,500,1976,47700,2022-12-09,Riseberga,55.59706545,13.0745937,0,12,2022
5200000,5995000,-795000,7,175,110,626,1971,8369,2022-12-09,Husie,55.59096275,13.0798745464053,0,12,2022
6000000,6250000,-250000,6,143,0,672,2022,32000,2022-12-06,Oxie,56.68625665,12.8877665,1,12,2022
5850000,5650000,200000,6,155,13,407,1972,41276,2022-12-05,Limhamn,55.5696623,12.9515510128494,0,12,2022
8400000,7950000,450000,4,125,87,846,1966,39641,2022-12-02,Limhamn,55.5752252,12.9173702307959,0,12,2022
4200000,5795000,-1595000,4,128,35,580,1966,24808,2022-12-02,Djupadal,55.57193665,12.957255,0,12,2022
6275000,6495000,-220000,5,116,70,656,1923,61219,2022-12-02,Rostorp,55.6145768,13.0450489522048,0,12,2022
3600000,4295000,-695000,5,147,100,696,1937,32434,2022-12-02,Söderkulla,55.570136,13.0151447,0,12,2022
6700000,7495000,-795000,6,176,9,635,1978,58937,2022-11-30,Limhamn,55.5702404,12.9602701,0,11,2022
3700000,4195000,-495000,5,128,128,651,1968,40700,2022-11-30,Husie,55.58072605,13.0755826528498,0,11,2022
3050000,3195000,-145000,2,56,14,553,1974,24553,2022-11-28,Bunkeflostrand,55.53901775,12.9150896236861,0,11,2022
4000000,4195000,-195000,5,118,77,1041,1963,38502,2022-11-28,Valdemarsro,55.6098799,13.0752962956647,0,11,2022
5000000,5295000,-295000,4,103,0,441,1959,21400,2022-11-28,Riseberga,55.6019603,13.0839956768961,1,11,2022
4395000,4595000,-200000,3,55,0,107,1874,20800,2022-11-27,Limhamn,55.58518565,12.9339618,1,11,2022
6445000,6495000,-50000,4,127,0,690,1960,47425,2022-11-25,Limhamn,59.38366795,13.4721770480036,1,11,2022
4450000,5095000,-645000,3,69,18,107,1903,31902,2022-11-25,Limhamn,55.57972155,12.9307488925651,0,11,2022
5020000,5195000,-175000,6,159,4,835,1979,43290,2022-11-20,Eriksfält,55.5751267,13.0094601768935,0,11,2022
5465000,5995000,-530000,5,145,49,508,1986,54460,2022-11-17,Husie,55.58874745,13.0851307,0,11,2022
5100000,6000000,-900000,5,155,25,384,1977,27000,2022-11-17,Bunkeflostrand,55.51809185,13.2273717690552,0,11,2022
6710000,6995000,-285000,5,154,0,695,2006,28060,2022-11-17,Bunkeflostrand,55.5499569,12.9245225,1,11,2022
6800000,6865000,-65000,7,155,110,669,1932,52544,2022-11-16,Limhamn,60.18916645,24.9186454207424,0,11,2022
10200000,10495000,-295000,8,255,0,1878,1964,54824,2022-11-14,Bunkeflostrand,55.55876435,12.9130626025022,1,11,2022
5950000,4995000,955000,5,192,0,405,1976,41567,2022-11-14,Bunkeflostrand,55.5188489537825,13.2274123884037,1,11,2022
16500000,17500000,-1000000,7,250,130,1276,1943,37500,2022-11-14,Sjösida,55.5915125,12.9514149942194,0,11,2022
6200000,6795000,-595000,6,144,80,1129,1927,60311,2022-11-13,Almhög,55.57880115,13.0202115008223,0,11,2022
6000000,6495000,-495000,8,207,30,756,2010,29424,2022-11-12,Kristineberg,55.69640425,13.2129903319848,0,11,2022
5700000,5995000,-295000,5,150,0,474,2008,49822,2022-11-11,Tygelsjö,56.69919915,16.3642921106073,1,11,2022
2700000,2895000,-195000,4,100,10,615,1927,30026,2022-11-08,Glostorp,55.52643785,13.03977405,0,11,2022
3130000,3195000,-65000,4,87,30,422,1961,32063,2022-11-08,Gullvik,55.56925365,13.0363930914468,0,11,2022
3200000,3495000,-295000,3,82,4,304,1993,38265,2022-11-08,Tygelsjö,55.5207819,13.0010237,0,11,2022
9800000,9475000,325000,6,200,80,536,1972,49500,2022-11-07,Sjösida,55.5926692,12.9489696930971,0,11,2022
8140000,8195000,-55000,5,174,192,876,1963,67032,2022-11-07,Bellevue,55.57984525,12.9702003206541,0,11,2022
12500000,14995000,-2495000,6,215,47,1853,1954,43000,2022-11-05,Sjösida,55.79633695,13.1045552151277,0,11,2022
5100000,5795000,-695000,7,175,14,726,1987,48159,2022-11-04,Riseberga,55.595634,13.0806553414063,0,11,2022
4900000,5495000,-595000,6,180,0,546,1971,54741,2022-11-03,Tygelsjö,55.51481545,13.0009839,1,11,2022
4430000,4495000,-65000,8,150,90,1254,1913,33664,2022-11-02,Tygelsjö,55.5275792,12.9958834872586,0,11,2022
4500000,4995000,-495000,5,136,47,464,1983,31200,2022-11-02,Husie,55.5849095,13.0776276449871,0,11,2022
6500000,6495000,5000,4,130,28,537,2007,46528,2022-11-02,Vintrie,55.5520032,12.9616601,0,11,2022
5500000,5595000,-95000,4,111,9,388,2009,40950,2022-11-01,Bunkeflostrand,55.5518738,12.9299077,0,11,2022
4800000,5495000,-695000,5,165,0,801,1968,37980,2022-10-30,Bunkeflostrand,55.5564186,12.9226294,1,10,2022
6750000,7150000,-400000,4,140,0,922,1969,22450,2022-10-30,Djupadal,55.5740409,12.9511477077081,1,10,2022
4000000,4195000,-195000,4,93,60,227,1895,46406,2022-10-29,Sofielund,58.6942871,12.47782785,0,10,2022
3520000,3195000,325000,3,96,16,433,1974,28160,2022-10-28,Tygelsjö,55.5139123,13.0043263,0,10,2022
6000000,5950000,50000,5,159,8,384,1976,36800,2022-10-28,Bunkeflostrand,55.5494682,12.914183,0,10,2022
2850000,2595000,255000,5,133,0,153,1981,25800,2022-10-28,Vårsången,55.55414525,13.0162022299627,1,10,2022
5500000,5250000,250000,5,140,0,651,2008,26163,2022-10-28,Kristineberg,55.5398616,13.0789233371429,1,10,2022
4800000,4995000,-195000,6,192,0,698,1981,45281,2022-10-27,Riseberga,55.5972014,13.079172,1,10,2022
9000000,9875000,-875000,6,162,57,635,1929,39700,2022-10-27,Limhamn,58.1460104,11.8312119,0,10,2022
3680000,3995000,-315000,5,135,24,539,1961,30200,2022-10-26,Husie,55.59090105,13.0622429,0,10,2022
4700000,4590000,110000,6,102,60,700,1936,44802,2022-10-23,Kattarp,57.67339795,11.8986461,0,10,2022
10100000,9975000,125000,5,204,109,726,1936,68434,2022-10-23,Limhamn,55.5825472,12.9582949,0,10,2022
4800000,6350000,-1550000,6,188,0,450,1976,25565,2022-10-21,Bunkeflostrand,55.5494682,12.914183,1,10,2022
7250000,7275000,-25000,5,107,64,773,1953,56000,2022-10-21,Djupadal,55.5778481,12.95142935,0,10,2022
5200000,4895000,305000,7,183,0,740,1915,50690,2022-10-21,Klagshamn,55.5300464,12.93353025,1,10,2022
7475000,6995000,480000,6,115,20,604,1965,45294,2022-10-21,Solbacken,55.5872798,12.9743164895224,0,10,2022
8300000,8495000,-195000,9,266,107,1159,1950,35077,2022-10-21,Bunkeflostrand,55.5446287,12.9448924,0,10,2022
6995000,6995000,0,4,142,27,492,2002,52239,2022-10-18,Bunkeflostrand,59.6222811,17.1117695,0,10,2022
4300000,4495000,-195000,4,117,24,636,1975,43636,2022-10-17,Kastanjegården,55.55411275,13.0222848282017,0,10,2022
2600000,2500000,100000,6,115,115,637,1966,36900,2022-10-16,Kyrkby,55.5438347,13.095656880221,0,10,2022
4150000,4295000,-145000,5,120,14,263,1988,41332,2022-10-12,Bergdala,59.34108795,17.93510835,0,10,2022
5625000,5495000,130000,4,126,0,692,2006,29572,2022-10-05,Kristineberg,57.7521755,12.0735994,1,10,2022
4800000,6250000,-1450000,5,97,56,762,1953,45530,2022-10-03,Djupadal,55.5766346,12.9564751229663,0,10,2022
7900000,7895000,5000,6,158,36,1467,2017,34276,2022-10-03,Tygelsjö,58.4704721,15.6339172,0,10,2022
4500000,4795000,-295000,6,110,0,3253,1900,26940,2022-10-03,Kvissle,55.5777867,13.1374985,1,10,2022
5300000,3995000,1305000,4,101,36,3323,1909,28500,2022-10-03,Bunkeflostrand,55.5438434,12.949791,0,10,2022
7400000,8995000,-1595000,5,135,104,701,1924,42643,2022-10-01,Solbacken,55.58871005,12.9800643409257,0,10,2022
4550000,5395000,-845000,4,102,81,433,1953,40704,2022-09-30,Djupadal,55.5770302,12.9568336038511,0,9,2022
5500000,5095000,405000,3,90,45,636,1926,37780,2022-09-30,Limhamn,58.1460104,11.8312119,0,9,2022
6000000,6495000,-495000,7,165,18,1018,2007,41544,2022-09-30,Oxie,55.53725635,13.109600315,0,9,2022
10500000,12500000,-2000000,7,192,100,1156,1936,44500,2022-09-29,Västervång,55.59183405,12.9624169873934,0,9,2022
4550000,5795000,-1245000,5,145,55,738,1928,36555,2022-09-28,Kulladal,55.56993965,12.9888796972024,0,9,2022
6500000,6750000,-250000,5,114,0,618,2006,28790,2022-09-28,Bunkeflostrand,55.5423425,12.9179768,1,9,2022
4300000,4395000,-95000,6,134,62,1394,1980,43410,2022-09-27,Sallerup,55.5690804,13.1165412,0,9,2022
5800000,6495000,-695000,6,150,0,402,2003,47600,2022-09-26,Klagshamn,55.52292175,12.9371691026073,1,9,2022
5750000,5595000,155000,6,148,15,501,2022,1800,2022-09-24,Videdal,55.58446625,13.0776113,0,9,2022
6450000,6995000,-545000,6,170,100,646,1977,58560,2022-09-23,Bellevue,55.58261175,12.9695872409694,0,9,2022
6475000,6475000,0,5,115,0,223,1909,56000,2022-09-19,Limhamn,59.3398721874487,18.0610944631873,1,9,2022
5500000,5395000,105000,5,140,8,647,2008,28296,2022-09-19,Kristineberg,55.54016085,13.0794798917857,0,9,2022
3600000,3695000,-95000,4,63,63,1263,1940,39427,2022-09-18,Oxie,59.3720181,17.8806849119026,0,9,2022
5400000,5495000,-95000,5,118,97,539,1925,56200,2022-09-18,Håkanstorp,55.59653225,13.04150415,0,9,2022
5050000,4995000,55000,4,109,0,663,1963,41237,2022-09-15,Tygelsjö,55.5204148,12.9986347,1,9,2022
11000000,11995000,-995000,9,220,76,942,1912,43881,2022-09-15,Djupadal,55.5716575,12.9565611298317,0,9,2022
5495000,5495000,0,6,153,84,496,1966,70522,2022-09-13,Almhög,55.57750915,13.0214938022423,0,9,2022
6500000,6995000,-495000,5,157,30,558,1966,44863,2022-09-13,Djupadal,55.57485985,12.95575705,0,9,2022
5500000,6195000,-695000,6,184,0,627,1986,50683,2022-09-13,Husie,57.6718848,11.9261331567456,1,9,2022
5815000,5495000,320000,7,163,83,649,1968,54050,2022-09-12,Videdal,55.59283285,13.0614653996132,0,9,2022
6200000,6195000,5000,5,130,0,276,2012,51427,2022-09-09,Klagshamn,55.527293,12.9387699,1,9,2022
4705000,4695000,10000,6,180,0,818,1977,46378,2022-09-09,Gullvik,55.56833715,13.0278886935826,1,9,2022
7595000,7595000,0,6,160,25,463,1900,75400,2022-09-09,Limhamn,55.586452,12.9337139993721,0,9,2022
5550000,5250000,300000,6,153,100,620,1974,44269,2022-09-07,Djupadal,58.38924385,15.5555777012832,0,9,2022
4800000,5595000,-795000,5,133,30,386,1962,36250,2022-09-07,Djupadal,55.5762788,12.9659098,0,9,2022
5550000,4995000,555000,6,155,15,1072,1986,28300,2022-09-07,Husie,55.5879473,13.10231375,0,9,2022
5800000,5995000,-195000,5,186,70,830,1943,66800,2022-09-05,Virentofta,55.59282015,13.0734788,0,9,2022
4400000,4195000,205000,4,92,92,796,1944,50930,2022-09-04,Kattarp,55.5796382,13.0440975,0,9,2022
7100000,7995000,-895000,7,160,0,355,1909,53885,2022-09-02,Sibbarp,55.57544615,12.92295885,1,9,2022
8400000,9500000,-1100000,6,188,116,811,1934,51000,2022-09-01,Limhamn,59.3429386,18.0343267,0,9,2022
3825000,4095000,-270000,5,120,15,271,1988,32600,2022-08-31,Gullvik,55.5727597,13.02669165,0,8,2022
8000000,8495000,-495000,6,121,87,1058,1955,43000,2022-08-30,Rosenvång,55.5843334,12.9553792,0,8,2022
11700000,9500000,2200000,6,180,75,1719,1920,26159,2022-08-25,Sjösida,55.58795265,12.9485097427513,0,8,2022
5500000,5395000,105000,4,130,0,483,2010,19690,2022-08-24,Kristineberg,55.54194325,13.0784093,1,8,2022
3200000,2995000,205000,3,110,40,422,1927,15501,2022-08-24,Gullvik,55.5659663,13.0333462,0,8,2022
4300000,4195000,105000,6,145,0,668,1977,35763,2022-08-24,Kyrkby,55.54777495,13.1036634125333,1,8,2022
5850000,5995000,-145000,6,159,20,384,1976,32394,2022-08-24,Bunkeflostrand,55.5494682,12.914183,0,8,2022
4700000,4995000,-295000,5,149,34,573,1979,33217,2022-08-24,Bellevue,55.5809597,12.9726166909375,0,8,2022
8200000,7995000,205000,5,163,0,772,2008,44140,2022-08-24,Husie,55.5883382,13.1096989885345,1,8,2022
6100000,5990000,110000,5,112,64,276,1980,32806,2022-08-24,Sofielund,55.5843877,13.012822,0,8,2022
4500000,4595000,-95000,4,150,0,636,1977,26072,2022-08-23,Bulltofta,55.5958061,13.0603356446851,1,8,2022
5150000,5395000,-245000,5,120,126,245,1934,39409,2022-08-23,Johanneslust,55.6004285,13.0419435,0,8,2022
6100000,6595000,-495000,4,104,61,538,1923,47925,2022-08-22,Håkanstorp,55.59732105,13.04625495,0,8,2022
9600000,10495000,-895000,5,179,0,113,1887,56860,2022-08-22,City,55.6053426240697,13.0062108070634,1,8,2022
4350000,4600000,-250000,4,139,25,518,1968,40347,2022-08-20,Villastad,55.57509625,13.0720525728764,0,8,2022
1850000,1795000,55000,2,39,2,327,1985,17365,2022-08-17,Tullstorp,55.6055268,13.1104042,0,8,2022
1650000,1695000,-45000,3,32,2,325,1989,13000,2022-08-16,Tullstorp,55.6055268,13.1104042,0,8,2022
8800000,7995000,805000,5,150,0,364,1990,54071,2022-08-12,Limhamn,57.41906025,15.0685417865126,1,8,2022
4950000,5295000,-345000,5,178,0,690,1977,2568,2022-08-11,Oxie,55.5302188,13.0745409,1,8,2022
7400000,7550000,-150000,5,151,0,578,2006,37020,2022-08-10,Klagshamn,55.5309187,12.9324842488499,1,8,2022
4200000,4995000,-795000,5,146,60,518,1968,25875,2022-08-09,Villastad,55.57512,13.0717859769618,0,8,2022
5844380,6795000,-950620,6,180,40,884,2008,52900,2022-08-09,Oxie,55.5358712,13.107111254491,0,8,2022
5850000,4800000,1050000,6,160,48,1178,1981,38400,2022-08-04,Tygelsjö,55.5174685,13.0064835,0,8,2022
5075000,5195000,-120000,7,141,0,552,1975,26000,2022-07-29,Videdal,57.6543045,11.8897892657973,1,7,2022
5500000,5950000,-450000,4,142,35,653,1909,51400,2022-07-28,Bunkeflostrand,55.5595476,12.9194434,0,7,2022
3995000,4195000,-200000,5,146,0,349,1992,45900,2022-07-27,Oxie,55.54191585,13.1117438371545,1,7,2022
4800000,4995000,-195000,4,90,80,470,1946,40200,2022-07-27,Eriksfält,55.57323845,13.0077070207831,0,7,2022
8500000,8275000,225000,5,125,70,708,1955,64200,2022-07-26,Limhamn,55.57755345,12.950441974839,0,7,2022
4650000,4695000,-45000,5,133,133,1005,1964,7426,2022-07-25,Virentofta,55.5904628,13.0752389,0,7,2022
7300000,7595000,-295000,7,218,0,405,1975,60342,2022-07-21,Bunkeflostrand,55.5479174,12.9099166,1,7,2022
11000000,10500000,500000,7,170,0,620,1974,43700,2022-07-19,Limhamn,59.3439409,18.0666867,1,7,2022
4500000,4995000,-495000,6,163,54,948,1929,45800,2022-07-18,Virentofta,55.59205505,13.0785179185233,0,7,2022
5700000,5995000,-295000,5,136,0,450,1975,42135,2022-07-18,Bunkeflostrand,57.6428639,12.0444656,1,7,2022
5100000,5495000,-395000,8,161,20,435,1992,51200,2022-07-18,Oxie,55.542078,13.1129292,0,7,2022
7700000,8200000,-500000,6,194,153,507,1909,53653,2022-07-13,Limhamn,55.58044205,12.9340374564513,0,7,2022
10700000,10500000,200000,10,195,170,902,1928,58600,2022-07-13,Limhamn,55.5848198,12.9392107,0,7,2022
3750000,3295000,455000,4,128,0,350,1964,22800,2022-07-13,Kristineberg,55.54524415,13.0777411969837,1,7,2022
4300000,4700000,-400000,6,113,17,630,1900,37661,2022-07-11,Sofielund,57.65516985,12.0057721789322,0,7,2022
4555000,4495000,60000,5,102,0,446,1961,39800,2022-07-11,Husie,55.59194435,13.0636791646283,1,7,2022
6650000,6850000,-200000,4,143,59,416,1929,39200,2022-07-09,Djupadal,55.57304625,12.9586503797811,0,7,2022
5000000,4995000,5000,5,145,120,733,1962,39149,2022-07-08,Gullvik,55.5742377,13.02862995,0,7,2022
5100000,4995000,105000,5,134,83,572,1973,37070,2022-07-08,Kastanjegården,55.558461200000004,13.0247444528866,0,7,2022
4810000,5395000,-585000,4,127,127,714,1967,29352,2022-07-07,Stenkällan,55.58042475,13.077003505454,0,7,2022
7700000,7500000,200000,5,148,15,500,1971,31430,2022-07-07,Djupadal,55.56858,12.9575675,0,7,2022
5130000,4995000,135000,5,109,41,452,1966,33952,2022-07-06,Bunkeflostrand,59.7995875,17.6418468,0,7,2022
4700000,4975000,-275000,4,80,0,145,1909,27469,2022-07-06,Limhamn,57.6764727,11.9042217964144,1,7,2022
4950000,4995000,-45000,4,100,60,840,1921,39970,2022-07-05,Eriksfält,55.57431865,13.0125805046221,0,7,2022
3680000,3995000,-315000,4,109,36,547,1940,53254,2022-07-03,Gullvik,55.57131165,13.0329345,0,7,2022
14250000,14500000,-250000,4,236,99,1086,1946,49200,2022-07-01,Sjösida,55.59066205,12.9489015270551,0,7,2022
4195000,4195000,0,6,149,0,591,1979,22636,2022-07-01,Bergdala,55.4374375,13.940623,1,7,2022
4995000,4995000,0,4,110,0,446,2007,39216,2022-06-30,Käglinge,55.5342828,13.0742175025386,1,6,2022
3960000,3495000,465000,4,100,90,836,1939,46800,2022-06-30,Kyrkby,55.54766255,13.0997519907502,0,6,2022
5200000,5695000,-495000,6,110,80,320,1948,48229,2022-06-30,Djupadal,55.578715,12.9530480566893,0,6,2022
14850000,14250000,600000,6,200,110,1056,1923,53588,2022-06-29,Mellanheden,55.586512,12.95839805,0,6,2022
5195000,5195000,0,5,127,65,620,1936,35380,2022-06-29,Nydala,55.57574185,13.00907635,0,6,2022
6500000,6195000,305000,4,110,58,578,1923,30196,2022-06-27,Håkanstorp,55.59786725,13.0461962446702,0,6,2022
4525000,5295000,-770000,5,110,65,1114,1950,42900,2022-06-27,Kungshälla,55.59776075,13.082157624623,0,6,2022
13600000,13900000,-300000,6,180,112,1106,1945,40900,2022-06-23,Sjösida,55.59398465,12.955352747974,0,6,2022
